id_venta,fecha,producto,categoria,precio_unitario,cantidad,total,region,cliente_id
3369,2024-12-21 07:26:12,Teléfono,Electrónica,478.18,2,956.36,Sur,5087a3c2-fc0e-4ea2-a59b-2ac57b0b2138
3370,2025-01-14 07:31:48,Laptop,Electrónica,1081.03,3,3243.09,Oeste,e2828814-fcb6-46d9-b68f-1d70752833ae
3371,2025-02-03 23:52:29,Webcam,Accesorios,894.7,3,2684.1,Norte,69b78260-a2b9-4498-9b9c-74673ba5833d
3372,2025-06-07 13:31:20,Monitor,Electrónica,1135.42,1,1135.42,Centro,f7c083a5-9380-4141-b13b-1fe06bd58426
3373,2025-06-16 04:51:34,Teléfono,Electrónica,397.22,5,1986.1,Oeste,eb308777-cc37-4805-a1e4-397c6d5271e4
3374,2025-06-23 22:25:15,Cargador,Accesorios,432.51,1,432.51,Norte,f1cd0c4f-72f1-446d-b68f-ea247a9652ff
3375,2024-09-14 15:23:59,Audífonos,Accesorios,580.75,4,2323.0,Sur,d85707eb-eb63-4ddf-912e-d6d15379d2ba
3376,2025-01-25 10:35:04,Tablet,Electrónica,397.3,5,1986.5,Sur,5dd333ba-b080-420d-9da8-d7ee9e800500
3377,2024-07-28 13:07:47,Monitor,Electrónica,1413.59,4,5654.36,Centro,a0fa5bd8-2407-49dd-8425-bd85440e7f0d
3378,2025-05-30 19:02:27,Webcam,Accesorios,293.59,4,1174.36,Sur,1e72b02c-b9d9-4fae-b343-115242ce0d1a
3379,2025-06-17 13:58:19,Cargador,Accesorios,828.97,1,828.97,Oeste,dd9ce95e-3dd9-43d5-8c4b-c5cfa074affd
3380,2024-07-26 22:08:16,Audífonos,Accesorios,277.93,5,1389.65,Oeste,b7169d6c-48bd-4ca7-a923-52ea17ad5ccb
3381,2025-04-06 17:42:13,Teclado,Accesorios,931.38,3,2794.14,Este,388388eb-1aa8-4524-8694-2a90e5ba48cf
3382,2024-08-01 18:48:55,Cargador,Accesorios,800.85,3,2402.55,Sur,15d2d392-c62c-48fe-9000-32f0f5d57b71
3383,2025-03-19 02:54:51,Bocina,Audio,1295.59,3,3886.77,Centro,93385c86-8c74-4b47-a84f-136107bdbba0
3384,2024-10-26 00:20:07,Webcam,Accesorios,560.35,3,1681.05,Centro,1ff99918-46ac-454a-8cca-96a4766a64fb
3385,2025-02-26 01:02:49,Bocina,Audio,260.22,2,520.44,Norte,1afbc851-bf5b-4413-86a9-aee7348677db
3386,2025-01-04 04:42:12,Teléfono,Electrónica,391.63,4,1566.52,Sur,0df7f139-37f7-49d3-a77e-0767a69a2eab
3387,2024-06-28 15:00:56,Teléfono,Electrónica,193.48,4,773.92,Sur,26a05421-f807-4e51-ac68-86c9e5012cb2
3388,2025-03-14 03:03:24,Laptop,Electrónica,1019.92,5,5099.6,Norte,26d1a329-996b-4096-9872-3429869ea0f2
3389,2024-10-13 06:12:08,Teléfono,Electrónica,114.67,4,458.68,Centro,2acd1709-7739-424c-b353-1d5a7863e895
3390,2025-03-24 02:57:56,Monitor,Electrónica,108.1,5,540.5,Norte,641e3cf6-9d40-4f3d-9de0-978118e0f673
3391,2024-07-27 19:31:39,Webcam,Accesorios,722.75,2,1445.5,Norte,13638562-2106-4f43-bb7e-26a706818be3
3392,2024-12-08 13:22:45,Tablet,Electrónica,672.06,3,2016.18,Oeste,6ac58c92-6376-4255-97fd-6b3e67f883b0
3393,2024-07-12 14:28:49,Teléfono,Electrónica,1255.64,5,6278.2,Centro,5b2097ce-fb44-4f2a-a84e-9a9d273e8cb6
3394,2025-05-09 04:47:05,Teclado,Accesorios,212.69,2,425.38,Centro,95ccde08-b18a-4d39-835f-1703ecec0e5f
3395,2025-05-07 05:56:48,Monitor,Electrónica,285.67,3,857.01,Este,51fe13c6-8072-464d-9aa5-05223e3f4287
3396,2024-10-31 14:51:45,Mouse,Accesorios,292.38,1,292.38,Oeste,b83c4839-d591-49c7-962a-8876724c374a
3397,2024-11-29 01:30:34,Laptop,Electrónica,1452.78,4,5811.12,Sur,54038b76-f802-4b72-b2ae-118ca365dbc9
3398,2024-09-27 14:43:23,Cargador,Accesorios,212.76,2,425.52,Centro,dda73a16-a547-4129-b42a-16d89d352414
3399,2024-12-19 06:03:08,Teclado,Accesorios,1241.52,4,4966.08,Este,62b7664b-2d49-41d9-b75a-9130ba4ea21f
3400,2024-06-29 08:50:54,Mouse,Accesorios,1052.7,5,5263.5,Centro,d452ceae-a8e1-4766-a07e-de7af1b1ec5e
3401,2024-06-25 08:37:16,Teclado,Accesorios,1458.99,1,1458.99,Oeste,887153cb-b5fd-4249-a259-c189696e8eb8
3402,2024-10-13 21:04:55,Monitor,Electrónica,892.89,5,4464.45,Oeste,a7d89838-e635-41a1-90e7-29548d8d9141
3403,2025-01-12 21:04:06,Mouse,Accesorios,1030.71,1,1030.71,Oeste,f2f80722-897b-405c-b614-225f0fafa80e
3404,2025-01-16 02:10:57,Tablet,Electrónica,83.02,4,332.08,Sur,283bcce6-c3bb-4ed9-8abd-adc15611b1b4
3405,2024-06-27 11:46:07,Bocina,Audio,417.63,2,835.26,Este,4e7d3371-3a8a-4e7c-811b-6ec8d91c7e71
3406,2025-06-24 23:19:45,Laptop,Electrónica,401.46,1,401.46,Sur,b39ae952-e0f7-49b7-9d5f-3838fafe8200
3407,2024-11-01 07:16:27,Bocina,Audio,598.41,4,2393.64,Norte,72fe9e1a-2ac5-4ec4-90b1-4742e771dda2
3408,2024-07-11 15:40:21,Tablet,Electrónica,979.69,2,1959.38,Centro,67009aa0-069d-41fb-aa1f-221329586e11
3409,2024-12-21 07:58:20,Webcam,Accesorios,386.58,3,1159.74,Este,d8265681-c83e-4520-b365-fb7b3a6d4da1
3410,2025-03-27 15:55:23,Teléfono,Electrónica,1362.58,3,4087.74,Oeste,f49729b9-c4cb-4c7a-848f-16491d8da039
3411,2025-03-20 16:59:03,Bocina,Audio,353.06,2,706.12,Este,8167be79-8588-4845-910b-adeaec74b3a1
3412,2025-02-23 00:32:40,Laptop,Electrónica,698.73,3,2096.19,Este,5fd0ee87-2f3d-43d9-9f79-e52014a3f3b3
3413,2025-01-16 04:01:27,Tablet,Electrónica,1112.57,4,4450.28,Centro,edd83fe7-0769-43ee-98b8-9113e07d9161
3414,2025-06-11 23:32:39,Bocina,Audio,1334.51,5,6672.55,Sur,6d9435a8-dbf3-4ee8-865e-92b074f6be57
3415,2025-01-12 23:54:42,Tablet,Electrónica,1232.37,2,2464.74,Este,80eb50e7-d974-4f1f-964d-69a165c6d3c6
3416,2025-06-03 07:08:57,Monitor,Electrónica,53.15,4,212.6,Este,eeb171d5-b351-4ae5-a2ec-c9de63a80708
3417,2025-03-25 12:36:09,Bocina,Audio,331.79,2,663.58,Norte,c33b191f-7f62-41a4-a02d-b8bb35821efd
3418,2025-04-24 05:57:28,Teclado,Accesorios,681.74,5,3408.7,Centro,1c4d29b9-12e2-4b0f-8d1a-c091e53a3b39
3419,2024-09-18 13:25:29,Laptop,Electrónica,101.16,5,505.8,Centro,dbe23fed-7931-4c3c-bc9d-d67f99c6fa68
3420,2025-05-25 19:53:45,Audífonos,Accesorios,197.04,1,197.04,Norte,59437d1f-c2a0-4fc7-a69e-b8bb2be58a4c
3421,2025-04-10 20:44:27,Webcam,Accesorios,531.13,1,531.13,Este,927f6128-d615-4e52-aa5f-7ab3a04c1e69
3422,2024-08-18 19:09:08,Tablet,Electrónica,729.84,3,2189.52,Norte,2b90d9db-404f-45d8-bebf-406504c1c04b
3423,2024-10-06 06:28:48,Teléfono,Electrónica,1491.19,1,1491.19,Norte,55078002-d457-44ee-9cb3-babff56aceae
3424,2025-05-17 22:43:25,Webcam,Accesorios,57.9,5,289.5,Este,f68b654e-7673-48c6-a85a-fd9b52c3bf6e
3425,2025-06-07 08:37:00,Bocina,Audio,17.51,5,87.55,Este,863178db-f1fc-4401-91c8-e86b8cfd6e80
3426,2025-01-27 01:04:39,Tablet,Electrónica,376.13,5,1880.65,Norte,bdebf6ad-0304-4050-8c04-e40ae51d5751
3427,2025-01-13 16:15:45,Monitor,Electrónica,896.22,4,3584.88,Este,176f7268-5f7e-4afb-957f-e7e5ec7a8000
3428,2025-03-19 10:48:42,Teclado,Accesorios,511.94,1,511.94,Este,f0558790-7d19-44f6-8e02-05be26f49736
3429,2025-02-08 10:16:08,Bocina,Audio,201.65,5,1008.25,Este,beccee0f-3cec-451d-8e3e-dda5a986548d
3430,2025-06-09 13:06:04,Cargador,Accesorios,817.94,5,4089.7,Centro,62e065d4-6d2a-42d1-ae00-2d0b6352ab11
3431,2024-09-10 17:38:15,Laptop,Electrónica,760.5,3,2281.5,Oeste,02889687-1183-4484-9a45-0f68ccd4edae
3432,2024-08-17 06:14:24,Monitor,Electrónica,161.59,4,646.36,Este,23e49e94-f32b-4f68-8748-8c9120d137a3
3433,2024-07-22 04:27:21,Teclado,Accesorios,422.45,2,844.9,Norte,87f52d72-a001-4890-a540-7ca0596057da
3434,2025-01-06 23:37:14,Teléfono,Electrónica,450.05,1,450.05,Oeste,0cda8582-c2d4-43d4-b15f-a76a01d9cb96
3435,2025-01-26 17:27:30,Webcam,Accesorios,752.34,2,1504.68,Norte,929e2c2e-630d-4a2e-a9c6-9d9443c4f220
3436,2025-03-24 01:51:34,Teléfono,Electrónica,821.72,2,1643.44,Sur,f6f4363b-7e16-4dde-8d55-1e583e8fd304
3437,2025-06-09 22:45:52,Bocina,Audio,87.63,5,438.15,Oeste,2f282faa-47ac-45e2-a3c4-50b76112b051
3438,2025-06-21 02:41:48,Teléfono,Electrónica,502.37,1,502.37,Norte,56717fd3-7101-4824-bd53-65bf3541a84a
3439,2025-01-09 02:13:04,Tablet,Electrónica,1238.42,4,4953.68,Norte,4134b0e6-4c83-4079-95cb-1be1b43bfe19
3440,2024-06-27 10:39:09,Laptop,Electrónica,273.26,2,546.52,Centro,bea08626-8b30-40f3-88cc-d348cdd0de9e
3441,2024-07-04 09:03:08,Bocina,Audio,1002.19,1,1002.19,Este,7e59462d-1621-4a73-aa4e-d44deb930ab0
3442,2025-05-21 15:26:38,Tablet,Electrónica,762.87,1,762.87,Sur,b44be0ea-3243-4bb8-a4d5-c150d7e59fd5
3443,2025-02-22 09:21:27,Laptop,Electrónica,1296.84,3,3890.52,Este,4d9712d4-5ca8-4bdb-b310-6753d0445a76
3444,2024-08-02 12:57:38,Webcam,Accesorios,326.81,3,980.43,Norte,9a3ef0d6-b4fc-406f-9ce6-e6df13f0cab7
3445,2024-08-10 09:23:13,Teléfono,Electrónica,554.84,2,1109.68,Centro,575d8dfa-3c76-4c2b-9b4d-10ce021ee1b4
3446,2025-01-22 20:56:56,Mouse,Accesorios,830.19,1,830.19,Oeste,e5756a0a-5aac-4b89-9448-981c318130b0
3447,2024-11-29 13:34:52,Teléfono,Electrónica,368.27,1,368.27,Norte,a0ce7220-83c7-4bfe-965a-41c4856d58b5
3448,2024-08-24 10:57:43,Mouse,Accesorios,1362.43,2,2724.86,Este,461f5be1-d83a-4f24-945b-7cca80b0826e
3449,2024-08-01 14:22:52,Audífonos,Accesorios,1214.55,3,3643.65,Oeste,e1bc3c49-d80c-438b-ac43-6cbf3989aa00
3450,2025-06-06 05:45:20,Laptop,Electrónica,1174.58,4,4698.32,Sur,24e7b41f-4653-4386-9e0e-c11e26b5c3eb
3451,2025-01-22 03:47:21,Monitor,Electrónica,121.08,5,605.4,Norte,126cbf35-5868-4325-b2d9-7fb0243cc9dc
3452,2025-03-21 14:16:27,Monitor,Electrónica,648.84,3,1946.52,Centro,aa8939fd-3c1b-4597-a2ab-fe504323b072
3453,2024-12-02 07:28:28,Cargador,Accesorios,972.59,3,2917.77,Norte,b4b4bd6f-64d3-4356-ac26-d90109726312
3454,2025-05-27 03:57:01,Audífonos,Accesorios,1124.42,3,3373.26,Sur,05c22085-80a1-4c62-99e6-eb60ed8a5a2a
3455,2024-07-10 13:41:57,Tablet,Electrónica,1006.3,4,4025.2,Este,1ceb9de1-068f-4922-bef3-e7028a65b0c7
3456,2024-07-24 23:34:10,Webcam,Accesorios,414.6,3,1243.8,Oeste,12a74391-9a61-49a1-83dd-0c1da043a2d7
3457,2025-03-04 06:01:34,Webcam,Accesorios,859.41,1,859.41,Oeste,4901ee4d-5958-40f2-9cc0-6ba1a2a6f037
3458,2024-06-28 15:35:39,Audífonos,Accesorios,320.34,5,1601.7,Centro,2bfeca7f-877f-41ad-a39e-46dc228758e0
3459,2025-03-08 15:11:36,Audífonos,Accesorios,379.03,4,1516.12,Centro,4cb804f2-3e6e-471b-b729-74ab0b940ab0
3460,2025-02-25 13:45:11,Teclado,Accesorios,717.83,5,3589.15,Este,cd7f192a-6bab-48e8-9be7-bf117d818242
3461,2025-04-18 10:00:41,Teléfono,Electrónica,536.87,5,2684.35,Este,2c6aad7f-1016-42b9-b5cf-085fff9f8d96
3462,2024-10-05 08:48:03,Monitor,Electrónica,537.48,5,2687.4,Norte,052acdf7-3ec5-473d-a05f-c4cabd59339c
3463,2024-09-24 14:43:20,Bocina,Audio,653.18,1,653.18,Oeste,7b27e5af-1cad-44aa-b89d-fa55213e5bec
3464,2025-01-29 22:16:25,Webcam,Accesorios,521.67,5,2608.35,Norte,2dbfc125-3e9e-4ae1-8566-2c7e98547173
3465,2024-08-10 23:38:09,Teléfono,Electrónica,664.71,2,1329.42,Sur,f62fb4ed-7962-454e-81cf-d78ab27276ba
3466,2025-03-30 13:33:50,Monitor,Electrónica,1250.19,5,6250.95,Oeste,f14a7255-dce8-4819-8c19-b70d21e25324
3467,2024-12-04 09:13:48,Laptop,Electrónica,985.33,3,2955.99,Centro,6eb4f872-1133-4c01-9248-504498bc645a
3468,2024-07-18 03:47:19,Cargador,Accesorios,900.62,3,2701.86,Norte,c42fcc78-f9c9-4176-a1c1-2b2310c58ad9
3469,2024-09-19 05:28:59,Laptop,Electrónica,817.86,4,3271.44,Norte,299a8614-47cf-44b6-8a37-2c8ab30ba3bb
3470,2024-12-19 20:40:23,Teléfono,Electrónica,1347.17,4,5388.68,Este,42db514c-a9e4-4776-af41-6455848f36c2
3471,2025-06-25 00:20:49,Tablet,Electrónica,272.26,5,1361.3,Este,67713184-247e-4657-aec8-d7eacf7e63f8
3472,2025-04-08 12:26:57,Monitor,Electrónica,184.17,2,368.34,Norte,6be831f3-6957-422e-bfb5-b7609ff5b4af
3473,2025-01-01 18:26:41,Audífonos,Accesorios,372.49,4,1489.96,Sur,f561a624-f01b-4bfc-8abe-e61057564a5a
3474,2025-01-13 17:32:17,Mouse,Accesorios,25.75,5,128.75,Norte,d595a6ed-3c67-43ab-9061-f54c0d346d17
3475,2024-11-29 16:43:57,Audífonos,Accesorios,74.57,1,74.57,Sur,def766f5-74a9-4ace-bfaa-c7def9ec8238
3476,2024-10-24 12:50:39,Teclado,Accesorios,31.44,1,31.44,Sur,60353d5e-17a7-46e1-b260-f6c8df9f43f9
3477,2025-01-10 05:26:01,Tablet,Electrónica,1357.64,2,2715.28,Oeste,0addf112-9486-478a-87d8-7779e037598d
3478,2025-05-30 11:44:46,Audífonos,Accesorios,491.41,3,1474.23,Oeste,edf1840e-752e-4cc0-9400-43feca78f74c
3479,2024-09-04 22:32:28,Teléfono,Electrónica,924.13,5,4620.65,Sur,afe4251a-0ec4-4807-942c-7d15a27985d5
3480,2024-11-17 08:44:08,Teclado,Accesorios,1067.42,5,5337.1,Oeste,49736949-1efd-477e-a8df-0030f9f77a97
3481,2024-08-04 04:57:50,Teléfono,Electrónica,46.52,3,139.56,Oeste,4bff3337-6b08-4025-98d6-0e08fed85f60
3482,2024-09-30 15:18:39,Cargador,Accesorios,339.66,4,1358.64,Este,1b081827-7d6e-4412-83fe-98642f96fbc4
3483,2024-07-31 22:09:47,Audífonos,Accesorios,767.42,5,3837.1,Oeste,f7cf0b0d-0bce-44d7-8468-1aa6943a672d
3484,2025-06-19 22:39:24,Monitor,Electrónica,614.47,5,3072.35,Este,7291d7bc-a30d-4e0e-983c-f0efe28e6ed3
3485,2024-11-30 05:37:09,Audífonos,Accesorios,191.57,1,191.57,Sur,e169e89b-7964-4869-8edb-ca3089a26873
3486,2024-08-16 14:04:59,Audífonos,Accesorios,298.53,2,597.06,Centro,05fc2228-8372-4d3a-9bec-b67f939db91d
3487,2025-02-27 20:03:42,Cargador,Accesorios,528.05,4,2112.2,Sur,10d88b42-84bb-4e16-819e-18e9830f5812
3488,2025-03-27 23:09:50,Monitor,Electrónica,1110.88,2,2221.76,Sur,bf401455-2203-4ce2-abb4-09c5aa67aac2
3489,2025-04-19 11:25:06,Teléfono,Electrónica,1447.9,4,5791.6,Centro,954b4e71-47b5-4353-aee7-8b9748861c5c
3490,2024-06-27 06:45:05,Cargador,Accesorios,1036.29,3,3108.87,Oeste,c399a6c4-80aa-46f1-9ba0-7f6099b4b3ba
3491,2024-07-16 23:21:55,Monitor,Electrónica,22.36,2,44.72,Este,2dbdb201-3e61-44b1-9886-f9c277cd12da
3492,2025-06-17 23:21:15,Tablet,Electrónica,1443.31,4,5773.24,Norte,29b06e78-36d9-4618-8dd8-e99b0b37a81f
3493,2024-09-09 12:51:28,Audífonos,Accesorios,46.83,4,187.32,Centro,0271b750-0edb-4181-bd08-c8fe6b55a74d
3494,2024-07-22 09:20:22,Mouse,Accesorios,326.76,3,980.28,Sur,56d7cbe1-194b-40dd-90ca-46376d6e2080
3495,2024-08-06 06:58:55,Tablet,Electrónica,1380.48,3,4141.44,Sur,33b89a03-43f4-4742-97ac-15c32691d581
3496,2025-01-06 06:31:46,Mouse,Accesorios,368.24,1,368.24,Sur,bc1f865b-6019-4573-8bf5-a0ecb6624a76
3497,2025-02-19 16:54:58,Tablet,Electrónica,581.8,1,581.8,Norte,e6783958-3bc1-4be9-8684-d7d4570634d8
3498,2025-05-26 01:41:29,Cargador,Accesorios,895.24,5,4476.2,Sur,7980b39e-ef4e-4b80-a66a-48daa75cade0
3499,2024-11-12 04:30:38,Tablet,Electrónica,689.47,4,2757.88,Norte,0dea76e7-45cc-4a3c-96ff-1c85217d39e6
3500,2025-06-20 10:50:01,Monitor,Electrónica,1364.19,3,4092.57,Centro,566369a8-18ac-4f86-923d-54bdc2dffa03
3501,2025-01-22 16:07:41,Bocina,Audio,1134.45,3,3403.35,Norte,6426d663-e672-44c8-b67b-acfc470bfe84
3502,2025-02-22 14:13:32,Audífonos,Accesorios,299.64,5,1498.2,Sur,dc857b70-c024-41a2-803d-da639d673444
3503,2024-06-25 17:57:34,Bocina,Audio,751.92,5,3759.6,Sur,09e5757f-e20b-4092-abb7-46c2089f5a66
3504,2025-01-01 05:30:14,Laptop,Electrónica,542.28,3,1626.84,Oeste,69007273-1a83-4803-8a4d-78fae055ab0a
3505,2025-01-11 23:23:39,Teléfono,Electrónica,11.94,4,47.76,Norte,d6f75b38-b362-4513-8e0b-2ab852216ef1
3506,2024-12-04 10:23:58,Teclado,Accesorios,61.35,1,61.35,Norte,de7d7058-867f-4cfb-b3d7-a716606fa72c
3507,2024-08-26 16:17:03,Cargador,Accesorios,1345.24,3,4035.72,Norte,dbcafb95-a138-4dc1-b74a-1b210267950c
3508,2025-04-14 01:19:33,Mouse,Accesorios,587.46,3,1762.38,Centro,72086fd1-cb2d-4863-bbac-bd3cc1e2fb13
3509,2025-04-12 12:02:23,Webcam,Accesorios,805.18,4,3220.72,Sur,ac18ea39-b7a4-4920-86c3-db1aa129b75f
3510,2024-11-08 02:01:48,Bocina,Audio,1486.89,2,2973.78,Este,d2bd84fe-7187-479e-aacb-3f057a92701f
3511,2024-06-27 19:15:44,Teléfono,Electrónica,1498.24,4,5992.96,Oeste,0a108715-8183-4d5a-9518-e49dac25b500
3512,2024-11-17 09:46:31,Mouse,Accesorios,1467.96,2,2935.92,Sur,d6aa878c-1fdd-41fa-9917-009ca033fcc7
3513,2025-02-16 09:08:41,Laptop,Electrónica,1176.61,1,1176.61,Oeste,0c06353a-7939-44d6-9920-f44d818c93a8
3514,2024-09-25 00:29:12,Tablet,Electrónica,673.85,5,3369.25,Este,914b8493-1ea5-4684-b1ce-62d405ff2150
3515,2025-01-05 02:36:54,Mouse,Accesorios,296.0,5,1480.0,Centro,db880f02-f72c-4fc4-937f-ab198dfe0da1
3516,2024-10-29 18:03:21,Bocina,Audio,776.37,4,3105.48,Norte,fde742c1-426a-44ce-8956-ad4d298f2428
3517,2025-03-28 11:23:26,Cargador,Accesorios,1294.95,1,1294.95,Oeste,a664a713-2bae-43c9-95bb-f625f848b25d
3518,2025-04-27 17:23:20,Tablet,Electrónica,682.36,1,682.36,Sur,7cbe4a8b-199e-434a-8d63-b0d140d70d1a
3519,2025-01-16 10:06:36,Teclado,Accesorios,679.45,5,3397.25,Oeste,e468ea0a-25fe-4397-8d70-e03a7f24ede0
3520,2025-01-04 10:40:09,Teclado,Accesorios,1459.04,1,1459.04,Centro,7e7c12e8-8e08-4386-9a7c-383a6fd81be0
3521,2025-06-20 01:38:16,Tablet,Electrónica,552.43,1,552.43,Este,041cd288-74f5-42b6-aeba-6b9ad0ab8c5d
3522,2024-09-01 14:05:08,Bocina,Audio,1037.74,1,1037.74,Sur,a0dc097c-14c1-4962-bb65-7b8f9050233a
3523,2024-10-17 17:44:02,Mouse,Accesorios,1066.74,4,4266.96,Sur,23912257-b498-4597-8781-4a86490928e6
3524,2025-05-18 14:38:01,Cargador,Accesorios,609.4,5,3047.0,Norte,f451a86f-ae8b-40b9-a536-0fcc227d0932
3525,2024-12-08 09:04:13,Audífonos,Accesorios,506.37,2,1012.74,Centro,13bf87cb-84b4-4291-bbc6-5c83ce4b330c
3526,2025-04-01 04:18:09,Laptop,Electrónica,21.53,2,43.06,Norte,d1831cb4-b4f4-4f9c-86dc-46d726043d74
3527,2024-09-07 07:45:33,Mouse,Accesorios,253.87,1,253.87,Este,1f46e5e6-af96-4a8c-a0fc-be9943b41217
3528,2025-04-06 12:54:08,Teléfono,Electrónica,365.84,1,365.84,Centro,877f44be-13da-4ecb-a72f-ab80fc2df58e
3529,2025-03-04 19:43:55,Audífonos,Accesorios,319.65,1,319.65,Este,7ac3ef5e-12d7-4c2c-9deb-0b093c05a134
3530,2025-02-09 12:34:30,Laptop,Electrónica,1386.73,4,5546.92,Centro,f78ceec1-f749-4d88-88ba-46f359ed931a
3531,2025-04-20 01:18:34,Teclado,Accesorios,21.83,2,43.66,Sur,44010a03-bf80-4cc5-864c-88a7dad63661
3532,2025-04-17 20:19:00,Tablet,Electrónica,1422.54,3,4267.62,Este,be7227c5-298f-4354-9bb2-cb6fb97ea990
3533,2024-10-17 16:41:01,Laptop,Electrónica,1207.26,4,4829.04,Centro,5c97de48-212c-4234-ad57-94042bb14299
3534,2025-06-05 19:58:48,Mouse,Accesorios,1395.07,1,1395.07,Centro,afa56b0e-bc0a-4666-abb2-853000305d3f
3535,2024-07-02 23:41:10,Teclado,Accesorios,825.44,2,1650.88,Norte,3f92d38c-e951-4e40-be6f-622e43f36f18
3536,2024-12-08 13:14:30,Audífonos,Accesorios,982.31,1,982.31,Oeste,92415d2d-198d-474f-916b-ad67086d154e
3537,2025-01-26 17:54:50,Tablet,Electrónica,911.42,3,2734.26,Este,c60af47d-3487-40bf-86c0-d73d54e5960c
3538,2025-06-22 11:46:16,Teclado,Accesorios,203.07,2,406.14,Sur,fd5f42bf-f1da-434f-ba2e-a0b5007d1559
3539,2024-12-07 16:46:04,Tablet,Electrónica,975.38,4,3901.52,Oeste,b578b2fc-77e1-4192-a2de-7f29bfa61162
3540,2025-04-21 19:07:05,Mouse,Accesorios,50.26,5,251.3,Oeste,f9776adb-031e-4c31-a9a4-49fd5573dcc6
3541,2025-03-31 09:22:04,Laptop,Electrónica,1122.08,1,1122.08,Oeste,867efef7-b907-4be0-848b-054699f61eed
3542,2025-03-08 05:49:50,Teléfono,Electrónica,563.23,4,2252.92,Centro,dd7eb4c2-2e26-440c-ab5b-3c67ca2b3a1d
3543,2024-08-07 09:34:23,Teléfono,Electrónica,503.17,2,1006.34,Este,0b3644ee-dc39-4659-8062-a084cf6797d1
3544,2025-01-02 02:19:54,Audífonos,Accesorios,124.43,3,373.29,Norte,c5a67d67-35a4-46f8-b59a-1f97f1715076
3545,2025-05-18 18:47:23,Monitor,Electrónica,631.57,5,3157.85,Oeste,1979e609-7467-4b2e-b02b-514ef7a42304
3546,2024-11-05 00:42:43,Tablet,Electrónica,260.06,2,520.12,Centro,68819c4b-f597-428f-910d-2ce6d35b9ca4
3547,2025-04-03 19:55:21,Monitor,Electrónica,1142.01,2,2284.02,Sur,32c08d9a-fdfb-42a7-80d8-f362b52567fd
3548,2024-12-01 13:47:39,Laptop,Electrónica,1234.16,3,3702.48,Este,c5771b69-f1f7-4778-8518-a04c364dc241
3549,2024-09-11 22:20:00,Audífonos,Accesorios,995.04,3,2985.12,Sur,1ef55f94-c552-4549-9373-89321651f338
3550,2025-01-08 14:08:51,Laptop,Electrónica,175.72,5,878.6,Sur,f6461e24-788c-4133-b633-4596a752af9a
3551,2025-02-24 21:30:24,Monitor,Electrónica,798.48,1,798.48,Centro,2b04928a-a951-404a-b40f-c81857175ed7
3552,2025-05-26 12:03:12,Cargador,Accesorios,114.71,5,573.55,Centro,5081b8fd-abfd-407f-9daa-f988cc8f0b47
3553,2024-11-20 19:33:36,Teclado,Accesorios,963.54,3,2890.62,Sur,d8cb1e3c-24e5-4996-9604-8e6e7c11ee21
3554,2024-07-19 19:43:50,Laptop,Electrónica,349.4,4,1397.6,Oeste,b7513119-e462-404e-a659-3b81caab3c68
3555,2024-10-10 06:44:13,Teléfono,Electrónica,274.85,5,1374.25,Sur,6ebc0221-e147-4c15-b631-fb25695fe1e9
3556,2025-03-12 08:58:37,Audífonos,Accesorios,1157.12,1,1157.12,Este,2e5986ad-a852-488f-8d61-ee70e99daa2e
3557,2024-08-09 09:19:49,Bocina,Audio,964.78,2,1929.56,Norte,a22b1b77-d038-44ce-9ac3-24f738176f17
3558,2024-11-07 07:23:39,Audífonos,Accesorios,270.35,1,270.35,Oeste,1058ebbb-dc87-4faa-bb8a-7a29af0d2f22
3559,2025-05-22 00:34:30,Audífonos,Accesorios,359.74,5,1798.7,Sur,40e3b5ce-4c9f-42f4-8256-f2beae75fa16
3560,2024-11-10 06:38:47,Teléfono,Electrónica,548.0,5,2740.0,Norte,dcb2c99a-413e-4d36-b9da-f6efc4d34b90
3561,2025-04-08 05:59:34,Audífonos,Accesorios,647.05,4,2588.2,Sur,ab69b104-8102-44aa-b730-97ec6f803f5a
3562,2025-04-25 23:32:12,Mouse,Accesorios,1012.67,2,2025.34,Oeste,aa688c54-b485-4198-8029-a7a08c5976a0
3563,2024-07-25 23:47:13,Cargador,Accesorios,1438.01,3,4314.03,Sur,422233f3-b2cd-40ee-9513-686e8df2fbf2
3564,2025-03-16 20:11:28,Bocina,Audio,642.58,2,1285.16,Sur,80484102-73ee-4230-99a9-a85cd0b13b2a
3565,2024-10-31 20:55:07,Tablet,Electrónica,890.22,3,2670.66,Centro,f9dd92db-8f7e-44d9-8f35-ece3aa8afc6f
3566,2025-06-22 12:02:30,Teclado,Accesorios,927.2,4,3708.8,Oeste,1249fbe1-2e18-4e00-b68b-f8e4bf197ee5
3567,2025-04-17 17:33:13,Monitor,Electrónica,1110.9,5,5554.5,Sur,058b4a1b-d648-4e64-9c25-bdcb20a8e071
3568,2025-06-15 16:08:42,Laptop,Electrónica,746.44,5,3732.2,Norte,69870cec-3ac1-445a-85ce-cb86e5bf0a70
3569,2024-09-16 04:03:47,Cargador,Accesorios,1104.42,5,5522.1,Oeste,5787d764-628a-4645-93f8-9a0c9cdc66a7
3570,2024-07-26 09:56:26,Teléfono,Electrónica,370.54,4,1482.16,Oeste,4d27f12c-637c-403c-8797-2f7f526cf132
